"species","file","class","code","time"
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",109.653
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",109.701
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",109.975
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",110.378
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",110.525
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",110.927
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",110.975
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",111.276
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",111.551
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",111.678
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",111.8
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",112.202
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",112.902
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",112.95
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",113.45
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",113.502
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",113.776
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",114.05
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",114.227
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",114.35
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",114.65
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",3,"confounding behav start",114.876
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",115.028
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",3," confounding behav end",116.85
"Phaethornis longirostris","54.SUR.2013.3.24.07.34.(1).MOV_2000-01-01T000000_000.csv",0,"END",117.725
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",3,"confounding behav start",18.125
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",19
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",19.35
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",19.7
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",19.95
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",20.125
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",20.125
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",20.375
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",3," confounding behav end",20.45
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",20.575
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",20.625
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",20.875
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",21
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",21.125
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",21.375
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",21.45
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",21.625
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",21.875
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",21.875
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",22.125
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",22.325
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",22.375
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",22.625
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",22.875
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",23.125
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",23.325
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",23.45
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",23.7
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",23.75
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",23.95
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",24.125
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",24.275
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",24.525
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",24.575
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",24.8
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",25.1
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",25.175
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",25.35
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",25.6
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",25.625
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",25.925
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",26.175
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",26.325
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",26.425
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",26.75
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",26.75
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",27
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",27.2
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",27.25
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",27.575
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",27.65
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",27.825
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",28.075
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",28.1
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",28.325
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",28.525
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",28.575
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",28.75
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",29.075
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",29.25
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",29.325
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",29.575
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",29.75
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",29.825
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",30.1
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",30.4
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",30.525
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",30.65
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",30.9
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",30.975
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",31.225
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",31.475
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",31.675
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",31.725
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",31.975
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",32.1
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",32.225
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",32.475
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",32.8
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",32.8
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",33.1
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",33.25
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",33.35
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",33.675
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",33.675
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",33.975
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",34.3
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",34.4
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",34.55
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",34.8
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",34.825
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",35.075
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",35.275
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",35.375
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",35.625
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",35.875
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",35.9
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",36.25
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",36.5
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",36.525
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",36.825
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",36.951
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",37.075
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",37.375
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",37.625
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",37.651
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",37.9
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",38.225
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",38.351
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",38.475
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",38.725
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",38.801
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",39.05
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",39.251
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",39.35
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",39.6
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",39.776
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",39.85
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",40.175
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",40.226
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",40.475
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",40.725
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",40.751
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",41.05
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",41.3
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",41.451
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",41.6
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",41.85
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",42.1
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",42.226
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",42.425
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",42.675
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",42.676
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",42.975
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",43.201
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",43.225
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",43.55
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",43.626
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",43.85
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",44.1
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",44.401
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",44.425
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",44.725
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",44.851
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",44.975
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",45.225
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",45.301
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",45.475
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",45.725
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",45.826
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",46.05
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",46.35
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",46.526
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",46.6
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",46.925
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",47.2
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",47.5
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",47.576
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",47.825
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",48.2
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",48.201
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",48.575
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",48.801
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",48.875
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",49.125
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",49.45
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",49.526
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",49.7
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",49.95
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",50.225
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",50.226
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",50.525
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",50.85
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",50.851
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",51.1
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",51.425
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",51.451
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",51.675
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",51.975
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",52.251
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",52.3
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",52.6
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",52.701
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",52.85
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",53.126
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",53.175
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",53.475
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",53.725
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",53.975
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",54.001
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",54.3
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",54.426
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",54.55
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",54.85
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",54.951
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",2,"tail_up",55.1
"Phaethornis longirostris","9.SUR.2013.2.13.07.36.(1).MOV_2000-01-01T000000_000.csv",1,"voice_start",55.376
