"code","time","rate","species","file","file.cut","sgmt","file.cut.sgmt"
"wag",4,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1",7,"117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1-7"
"song",6,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1",7,"117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1-7"
"wag",6,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1",7,"117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1-7"
"song",8,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1",7,"117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1-7"
"wag",8,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1",7,"117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1-7"
"song",10,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1",7,"117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1-7"
"wag",10,1.5,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1",7,"117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1-7"
"song",12,1.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1",7,"117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1-7"
"wag",12,1.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1",7,"117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1-7"
"song",14,1.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1",7,"117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1-7"
"wag",14,1.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1",7,"117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1-7"
"song",16,1.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1",7,"117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1-7"
"wag",16,1.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1",7,"117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1-7"
"song",18,1.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1",7,"117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1-7"
"wag",18,1.25,"Phaethornis longirostris","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv","117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1",7,"117.LOC.2013.4.10.07.16.(2).MOV_2000-01-01T000000_000.csv-1-7"
"song",0,1.25,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"wag",0,3.75,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"song",2,1.75,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"wag",2,4,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"song",4,2,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"wag",4,4,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"song",6,1.75,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"wag",6,3.75,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"song",8,1.75,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"wag",8,3.75,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"song",10,2,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"wag",10,3.75,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"song",12,2,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"wag",12,3.5,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"song",14,1.75,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"wag",14,3.75,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"song",16,1.5,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"wag",16,3.75,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"song",18,1.25,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"wag",18,3.5,"Phaethornis longirostris","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv","124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1",1,"124.SJA.2013.6.21.07.39.(3).MOV_2000-01-01T000000_000.csv-1-1"
"song",0,2.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"wag",0,2.75,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"song",2,2,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"wag",2,3,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"song",4,2,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"wag",4,3,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"song",6,1.5,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"wag",6,3.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"song",8,1.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"wag",8,3.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"song",10,1.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"wag",10,3,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"song",12,0.75,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"wag",12,3.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"song",14,0.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"wag",14,3.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"song",16,0,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"wag",16,3.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"song",18,0,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"wag",18,3.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-1-1"
"song",0,2,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"wag",0,3.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"song",2,1.75,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"wag",2,3.5,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"song",4,1.75,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"wag",4,3.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"song",6,1.75,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"wag",6,3,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"song",8,1.5,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"wag",8,3.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"song",10,1.5,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"wag",10,3.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"song",12,1.5,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"wag",12,3,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"song",14,1.5,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"wag",14,3,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"song",16,1.75,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"wag",16,3.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"song",18,1.75,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"wag",18,3.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-2-1"
"song",0,1.5,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
"wag",0,3,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
"song",2,1.75,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
"wag",2,3,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
"song",4,1.5,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
"wag",4,2.75,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
"song",6,1.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
"wag",6,2.75,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
"song",8,1.5,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
"wag",8,3,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
"song",10,1.5,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
"wag",10,3.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
"song",12,1.5,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
"wag",12,3.25,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
"song",14,1.5,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
"wag",14,3,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
"song",16,1.5,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
"wag",16,2,"Phaethornis longirostris","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv","143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3",1,"143.SUR.2013.2.16.09.38.(2).MOV-_2000-01-01T000000_000.csv-3-1"
