"code","time","rate","species","file","file.cut","sgmt","file.cut.sgmt"
"song",10,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"wag",10,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"song",12,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"wag",12,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"song",14,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"wag",14,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"song",16,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"wag",16,3,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"song",18,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"wag",18,3,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"song",20,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"wag",20,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"song",22,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"wag",22,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"song",24,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"wag",24,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"song",26,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"wag",26,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"song",28,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"wag",28,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"song",30,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"wag",30,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"song",32,1.5,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"wag",32,3.25,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"song",34,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"wag",34,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"song",36,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"wag",36,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"song",38,1,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"wag",38,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv","WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (3)_2000-01-01T000000_000.csv-1-1"
"song",0,1,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",0,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",2,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",2,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",4,1,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",4,4,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",6,1,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",6,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",8,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",8,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",10,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",10,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",12,1,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",12,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",14,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",14,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",16,1,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",16,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",18,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",18,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",20,1.25,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",20,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",22,1,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",22,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",24,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",24,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",26,1,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",26,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",28,1,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",28,3.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",30,1,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",30,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",32,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",32,3.25,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",34,0.75,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",34,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",36,0.5,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",36,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",38,0.25,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"wag",38,3.5,"Phaethornis yaruqui","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv","WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1",1,"WGW_08092016_0717 (4)_2000-01-01T000000_000.csv-1-1"
"song",0,0.75,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",0,0.5,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",2,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",2,0.25,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",4,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",4,0.5,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",6,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",6,0.5,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",8,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",8,0,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",10,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",10,0.25,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",12,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",12,0.5,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",14,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",14,0.25,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",16,1.25,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",16,1.25,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",18,1.25,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",18,3,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",20,0.75,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",20,3.5,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",22,0.5,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",22,3.25,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",24,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",24,3.25,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",26,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",26,3.5,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",28,0.75,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",28,3,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",30,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",30,2.5,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",32,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",32,2.5,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",34,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",34,2,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",36,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",36,2,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",38,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"wag",38,3,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",1,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-1"
"song",0,0,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",3,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-3"
"wag",0,0.25,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",3,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-3"
"song",2,0.5,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",3,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-3"
"wag",2,1,"Phaethornis yaruqui","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv","WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1",3,"WGW_09092016_0739 (1)_2000-01-01T000000_000.csv-1-3"
